#Data acquisition DATA FILE 
#
#Program Version 4.0.1-H&H_May_09
#Start time & date: 22:07:33 2010_05_10
#Write Time:21:19:51   Date: 2010_05_11 
#Station nr:5 
#B(T) = alpha*I + Beta*I^3 + gamma*I^5 (I in kA)
#alpha=8.822e-01 	beta=3.104e-06 	gamma=-7.279e-10 
#
#Device type:
#	1: Keithley 199
#	2: Keithley 182 or 2182
#	3: Keithley 2000
#	4: AVS46
#	5: KUN Resistance bridge
#	9: Eg&g Lockin 5210 X
#	10: Eg&g Lockin 5210 X & Y
#	11: Eg&g Lockin 5210 Amplitude & Phase
#	12: Eg&g Lockin 7260 X&Y
#	13: Eg&g Lockin 7260 Amplitude, Phase & Frequency
#	14: Stanford Lockin 530 X & Y
#	15: Stanford Lockin 530 Amplitude & Phase
#	16: Stanford Lockin 830 X & Y
#	17: Stanford Lockin 830 Amplitude & Phase
#	18: AH2500H Capacitance bridge
#	19: AH2700H Capacitance bridge
#	20: AH2700H Capacitance bridge, without reset
#	21: LS340 Temperature controller sensor A&B
#	22: LS340 Temperature controller sensor A val&Calc in oK
#	25: Magnet current read from file: 
#	26: Current(kA) via K182_GPIB-Enet/100 -> Field(Tesla)
#		  Current= K182_1*-2.000000 +K182_2 * -2.000000 
#	27: K199 temperature sensor->T(oK)
#	28: DVR5
#	31: Stanford Lockin 830 Amplitude, Phase & Frequency
#	32: Oxford IPS 120-10 Superconductor power supply
#	33:IXE-alpha stepper motor driver with HEDL-counters

#dev=1 Acquired: address=1 type=26

#dev=2 Acquired: address=10 type=22

#dev=3 Acquired: address=3 type=16

#dev=4 Acquired: address=6 type=16

#dev=5 Acquired: address=1 type=16
#-----------------------------------------------------------
#
Time(sec)	I(kA)(via K182_1&2)	Field(T)	Dev2_LS340_A_R_Input	Dev2_A_Calc.(K)	Dev3SR830_X	Dev3_Y	Dev4SR830_X	Dev4_Y	Dev5SR830_X	Dev5_Y
 84969.807	 1.04000000e-03	 9.17508800e-04	 3.26731000e+02	 3.54920000e+01	 3.57630000e-07	 4.76841000e-07	 2.30075000e-04	 9.53682000e-07	 5.12230000e-08	 1.11759000e-08
 84970.807	 1.12000000e-03	 9.88086400e-04	 3.26729000e+02	 3.54930000e+01	 3.57630000e-07	 3.57630000e-07	 2.29956000e-04	 9.53682000e-07	 4.65664000e-08	 1.86266000e-08
 84971.807	 1.08000000e-03	 9.52797600e-04	 3.26727000e+02	 3.54930000e+01	 3.57630000e-07	 3.57630000e-07	 2.30075000e-04	 9.53682000e-07	 5.40169000e-08	 2.79398000e-09
 84972.807	 1.08000000e-03	 9.52797600e-04	 3.26726000e+02	 3.54930000e+01	 3.57630000e-07	 3.57630000e-07	 2.30075000e-04	 9.53682000e-07	 2.98025000e-08	 -1.30386000e-08
 84973.807	 1.10000000e-03	 9.70442000e-04	 3.26724000e+02	 3.54930000e+01	 3.57630000e-07	 4.76841000e-07	 2.30075000e-04	 9.53682000e-07	 1.39699000e-08	 -5.58796000e-09
 84974.807	 1.10000000e-03	 9.70442000e-04	 3.26722000e+02	 3.54940000e+01	 3.57630000e-07	 4.76841000e-07	 2.30194000e-04	 9.53682000e-07	 4.19097000e-08	 1.95579000e-08
 84975.948	 1.12000000e-03	 9.88086400e-04	 3.26717000e+02	 3.54950000e+01	 3.57630000e-07	 3.57630000e-07	 2.30313000e-04	 9.53682000e-07	 2.32832000e-08	 6.61244000e-08
 84976.807	 1.08000000e-03	 9.52797600e-04	 3.26715000e+02	 3.54950000e+01	 3.57630000e-07	 4.76841000e-07	 2.30313000e-04	 9.53682000e-07	 1.30386000e-08	 -1.02446000e-08
 84977.807	 1.08000000e-03	 9.52797600e-04	 3.26711000e+02	 3.54950000e+01	 3.57630000e-07	 5.96050000e-07	 2.30432000e-04	 9.53682000e-07	 3.81845000e-08	 2.42145000e-08
 84978.807	 1.08000000e-03	 9.52797600e-04	 3.26711000e+02	 3.54950000e+01	 3.57630000e-07	 4.76841000e-07	 2.30552000e-04	 9.53682000e-07	 9.31328000e-09	 8.38196000e-09
 84979.807	 1.08000000e-03	 9.52797600e-04	 3.26711000e+02	 3.54950000e+01	 3.57630000e-07	 4.76841000e-07	 2.30552000e-04	 9.53682000e-07	 -7.45064000e-09	 1.02446000e-08
 84980.807	 1.10000000e-03	 9.70442000e-04	 3.26708000e+02	 3.54960000e+01	 3.57630000e-07	 4.76841000e-07	 2.30432000e-04	 9.53682000e-07	 7.54376000e-08	 1.21073000e-08
 84981.807	 1.08000000e-03	 9.52797600e-04	 3.26706000e+02	 3.54960000e+01	 3.57630000e-07	 3.57630000e-07	 2.30552000e-04	 9.53682000e-07	 1.39699000e-08	 -1.30386000e-08
 84982.807	 1.08000000e-03	 9.52797600e-04	 3.26703000e+02	 3.54970000e+01	 3.57630000e-07	 3.57630000e-07	 2.30671000e-04	 9.53682000e-07	 -6.05364000e-08	 -1.21073000e-08
 84983.807	 1.12000000e-03	 9.88086400e-04	 3.26700000e+02	 3.54970000e+01	 3.57630000e-07	 4.76841000e-07	 2.30671000e-04	 9.53682000e-07	 -2.79398000e-09	 7.45064000e-09
 84984.807	 1.08000000e-03	 9.52797600e-04	 3.26698000e+02	 3.54970000e+01	 3.57630000e-07	 4.76841000e-07	 2.30671000e-04	 9.53682000e-07	 1.49013000e-08	 -1.49013000e-08
 84985.807	 1.10000000e-03	 9.70442000e-04	 3.26695000e+02	 3.54980000e+01	 3.57630000e-07	 4.76841000e-07	 2.30790000e-04	 9.53682000e-07	 2.04892000e-08	 -1.95579000e-08
 84986.807	 1.10000000e-03	 9.70442000e-04	 3.26692000e+02	 3.54980000e+01	 3.57630000e-07	 3.57630000e-07	 2.30909000e-04	 9.53682000e-07	 4.00471000e-08	 -4.84290000e-08
 84987.807	 1.10000000e-03	 9.70442000e-04	 3.26691000e+02	 3.54980000e+01	 3.57630000e-07	 3.57630000e-07	 2.31029000e-04	 9.53682000e-07	 2.98025000e-08	 -2.32832000e-08
 84988.807	 1.08000000e-03	 9.52797600e-04	 3.26687000e+02	 3.54990000e+01	 3.57630000e-07	 3.57630000e-07	 2.31148000e-04	 9.53682000e-07	 4.37724000e-08	 -2.04892000e-08
 84989.807	 1.06000000e-03	 9.35153200e-04	 3.26685000e+02	 3.54990000e+01	 3.57630000e-07	 3.57630000e-07	 2.31148000e-04	 9.53682000e-07	 -7.26436000e-08	 9.31330000e-10
 84990.807	 1.10000000e-03	 9.70442000e-04	 3.26684000e+02	 3.55000000e+01	 3.57630000e-07	 4.76841000e-07	 2.31267000e-04	 9.53682000e-07	 9.31328000e-09	 3.16652000e-08
 84991.807	 1.10000000e-03	 9.70442000e-04	 3.26681000e+02	 3.55000000e+01	 3.57630000e-07	 4.76841000e-07	 2.31505000e-04	 9.53682000e-07	 3.72532000e-09	 -1.39699000e-08
 84992.807	 1.08000000e-03	 9.52797600e-04	 3.26678000e+02	 3.55000000e+01	 3.57630000e-07	 4.76841000e-07	 2.31505000e-04	 9.53682000e-07	 -3.72532000e-09	 -9.31330000e-10
 84993.807	 1.08000000e-03	 9.52797600e-04	 3.26674000e+02	 3.55010000e+01	 3.57630000e-07	 4.76841000e-07	 2.31625000e-04	 9.53682000e-07	 1.21073000e-08	 2.04892000e-08
 84994.807	 1.08000000e-03	 9.52797600e-04	 3.26672000e+02	 3.55010000e+01	 3.57630000e-07	 4.76841000e-07	 2.31744000e-04	 9.53682000e-07	 2.79398000e-08	 -1.21073000e-08
 84995.807	 1.06000000e-03	 9.35153200e-04	 3.26669000e+02	 3.55020000e+01	 3.57630000e-07	 4.76841000e-07	 2.31982000e-04	 9.53682000e-07	 -3.07339000e-08	 -3.81845000e-08
 84996.807	 1.06000000e-03	 9.35153200e-04	 3.26668000e+02	 3.55020000e+01	 3.57630000e-07	 3.57630000e-07	 2.32101000e-04	 9.53682000e-07	 2.04892000e-08	 -4.09784000e-08
 84997.807	 1.08000000e-03	 9.52797600e-04	 3.26667000e+02	 3.55020000e+01	 3.57630000e-07	 4.76841000e-07	 2.32101000e-04	 9.53682000e-07	 9.31328000e-09	 -4.74977000e-08
 84998.807	 1.06000000e-03	 9.35153200e-04	 3.26664000e+02	 3.55020000e+01	 3.57630000e-07	 4.76841000e-07	 2.32340000e-04	 9.53682000e-07	 -1.21073000e-08	 -3.25965000e-08
 84999.807	 1.08000000e-03	 9.52797600e-04	 3.26662000e+02	 3.55030000e+01	 3.57630000e-07	 4.76841000e-07	 2.32340000e-04	 9.53682000e-07	 1.02446000e-08	 1.39699000e-08
 85000.807	 1.06000000e-03	 9.35153200e-04	 3.26659000e+02	 3.55030000e+01	 3.57630000e-07	 3.57630000e-07	 2.32340000e-04	 9.53682000e-07	 -2.79398000e-09	 3.16652000e-08
 85001.807	 1.10000000e-03	 9.70442000e-04	 3.26659000e+02	 3.55030000e+01	 3.57630000e-07	 4.76841000e-07	 2.32340000e-04	 9.53682000e-07	 -5.30856000e-08	 -2.79398000e-09
 85002.807	 1.12000000e-03	 9.88086400e-04	 3.26659000e+02	 3.55030000e+01	 3.57630000e-07	 3.57630000e-07	 2.32578000e-04	 9.53682000e-07	 -7.45064000e-09	 -1.95579000e-08
 85003.807	 1.06000000e-03	 9.35153200e-04	 3.26656000e+02	 3.55040000e+01	 3.57630000e-07	 3.57630000e-07	 2.32697000e-04	 9.53682000e-07	 6.51929000e-09	 6.51929000e-09
 85004.807	 1.14000000e-03	 1.00573080e-03	 3.26657000e+02	 3.55040000e+01	 3.57630000e-07	 3.57630000e-07	 2.32697000e-04	 9.53682000e-07	 4.28411000e-08	 0.00000000e+00
 85005.807	 1.10000000e-03	 9.70442000e-04	 3.26655000e+02	 3.55040000e+01	 3.57630000e-07	 3.57630000e-07	 2.32697000e-04	 9.53682000e-07	 5.68109000e-08	 2.79398000e-09
 85006.807	 1.08000000e-03	 9.52797600e-04	 3.26655000e+02	 3.55040000e+01	 3.57630000e-07	 3.57630000e-07	 2.32697000e-04	 9.53682000e-07	 1.76952000e-08	 2.70085000e-08
 85007.807	 1.08000000e-03	 9.52797600e-04	 3.26655000e+02	 3.55040000e+01	 3.57630000e-07	 3.57630000e-07	 2.32697000e-04	 9.53682000e-07	 4.47037000e-08	 -1.58326000e-08
 85008.807	 1.08000000e-03	 9.52797600e-04	 3.26652000e+02	 3.55040000e+01	 3.57630000e-07	 3.57630000e-07	 2.32578000e-04	 9.53682000e-07	 5.12230000e-08	 -5.40169000e-08
 85009.807	 1.08000000e-03	 9.52797600e-04	 3.26653000e+02	 3.55040000e+01	 3.57630000e-07	 4.76841000e-07	 2.32578000e-04	 9.53682000e-07	 6.23991000e-08	 -4.28411000e-08
 85010.807	 1.10000000e-03	 9.70442000e-04	 3.26653000e+02	 3.55040000e+01	 3.57630000e-07	 3.57630000e-07	 2.32578000e-04	 9.53682000e-07	 1.86266000e-08	 9.31328000e-09
 85011.807	 1.08000000e-03	 9.52797600e-04	 3.26651000e+02	 3.55040000e+01	 3.57630000e-07	 3.57630000e-07	 2.32578000e-04	 9.53682000e-07	 2.32832000e-08	 3.44592000e-08
 85012.807	 1.06000000e-03	 9.35153200e-04	 3.26653000e+02	 3.55040000e+01	 3.57630000e-07	 3.57630000e-07	 2.32578000e-04	 9.53682000e-07	 -2.79398000e-08	 -4.93603000e-08
 85013.807	 1.08000000e-03	 9.52797600e-04	 3.26652000e+02	 3.55040000e+01	 3.57630000e-07	 4.76841000e-07	 2.32340000e-04	 9.53682000e-07	 -1.11759000e-08	 -4.65664000e-09
 85014.807	 1.06000000e-03	 9.35153200e-04	 3.26651000e+02	 3.55040000e+01	 3.57630000e-07	 4.76841000e-07	 2.32459000e-04	 9.53682000e-07	 1.95579000e-08	 4.65664000e-09
 85015.807	 1.06000000e-03	 9.35153200e-04	 3.26651000e+02	 3.55040000e+01	 3.57630000e-07	 5.96050000e-07	 2.32459000e-04	 9.53682000e-07	 -1.30386000e-08	 1.86266000e-09
 85016.807	 1.12000000e-03	 9.88086400e-04	 3.26650000e+02	 3.55050000e+01	 3.57630000e-07	 3.57630000e-07	 2.32459000e-04	 9.53682000e-07	 3.72532000e-09	 -1.21073000e-08
 85017.807	 1.10000000e-03	 9.70442000e-04	 3.26651000e+02	 3.55050000e+01	 3.57630000e-07	 4.76841000e-07	 2.32459000e-04	 9.53682000e-07	 3.35278000e-08	 -2.42145000e-08
 85018.807	 1.06000000e-03	 9.35153200e-04	 3.26650000e+02	 3.55050000e+01	 2.38420000e-07	 3.57630000e-07	 2.32340000e-04	 9.53682000e-07	 1.86266000e-09	 -2.42145000e-08
 85019.807	 1.04000000e-03	 9.17508800e-04	 3.26650000e+02	 3.55050000e+01	 3.57630000e-07	 4.76841000e-07	 2.32340000e-04	 9.53682000e-07	 2.98025000e-08	 5.58796000e-09
 85020.807	 1.04000000e-03	 9.17508800e-04	 3.26649000e+02	 3.55050000e+01	 3.57630000e-07	 4.76841000e-07	 2.32221000e-04	 9.53682000e-07	 5.96051000e-08	 -9.31328000e-09
 85021.807	 1.04000000e-03	 9.17508800e-04	 3.26648000e+02	 3.55050000e+01	 3.57630000e-07	 4.76841000e-07	 2.32101000e-04	 9.53682000e-07	 5.77422000e-08	 -1.02446000e-08
 85022.807	 1.08000000e-03	 9.52797600e-04	 3.26649000e+02	 3.55050000e+01	 3.57630000e-07	 3.57630000e-07	 2.31982000e-04	 9.53682000e-07	 4.65664000e-09	 -3.07339000e-08
 85023.807	 1.02000000e-03	 8.99864400e-04	 3.26646000e+02	 3.55050000e+01	 3.57630000e-07	 3.57630000e-07	 2.31982000e-04	 9.53682000e-07	 1.86266000e-08	 -1.49013000e-08
 85024.807	 1.04000000e-03	 9.17508800e-04	 3.26647000e+02	 3.55050000e+01	 3.57630000e-07	 4.76841000e-07	 2.31982000e-04	 9.53682000e-07	 2.32832000e-08	 5.58796000e-09
 85025.807	 1.08000000e-03	 9.52797600e-04	 3.26647000e+02	 3.55050000e+01	 3.57630000e-07	 3.57630000e-07	 2.31982000e-04	 9.53682000e-07	 -3.72532000e-09	 1.58326000e-08
 85026.807	 2.18000000e-02	 1.92323960e-02	 3.26647000e+02	 3.55050000e+01	 2.62262000e-06	 3.57630000e-07	 2.36751000e-04	 9.53682000e-07	 -3.07339000e-08	 6.51929000e-09
 85027.807	 1.17200000e-01	 1.03396189e-01	 3.26646000e+02	 3.55050000e+01	 1.25767000e-04	 -8.34469000e-07	 3.11973000e-04	 1.43052000e-06	 9.31328000e-09	 -2.42145000e-08
 85028.807	 2.11640000e-01	 1.86713070e-01	 3.26645000e+02	 3.55050000e+01	 2.57613000e-04	 -2.14578000e-06	 3.80637000e-04	 1.78815000e-06	 -3.81845000e-08	 -1.49013000e-08
 85029.807	 3.06060000e-01	 2.70012342e-01	 3.26644000e+02	 3.55050000e+01	 3.18171000e-04	 -2.86104000e-06	 4.19619000e-04	 1.90736000e-06	 -3.07339000e-08	 -4.00471000e-08
 85030.807	 4.00540000e-01	 3.53364598e-01	 3.26643000e+02	 3.55060000e+01	 3.52146000e-04	 -3.21867000e-06	 4.47156000e-04	 2.02657000e-06	 -3.07339000e-08	 -5.96051000e-08
 85031.807	 4.94980000e-01	 4.36681632e-01	 3.26642000e+02	 3.55060000e+01	 3.76465000e-04	 -3.45708000e-06	 4.69090000e-04	 2.14578000e-06	 3.25965000e-08	 -9.31330000e-10
 85032.807	 5.89420000e-01	 5.19998748e-01	 3.26643000e+02	 3.55060000e+01	 3.96492000e-04	 -3.57629000e-06	 4.87925000e-04	 2.26499000e-06	 4.19097000e-08	 1.67639000e-08
 85033.807	 6.83900000e-01	 6.03351251e-01	 3.26640000e+02	 3.55060000e+01	 4.13300000e-04	 -3.81473000e-06	 5.04497000e-04	 2.26499000e-06	 2.70085000e-08	 6.51929000e-09
 85034.807	 7.78320000e-01	 6.86650934e-01	 3.26643000e+02	 3.55060000e+01	 4.27606000e-04	 -3.93394000e-06	 5.18922000e-04	 2.38420000e-06	 4.37724000e-08	 7.45064000e-09
 85035.807	 8.72740000e-01	 7.69950746e-01	 3.26641000e+02	 3.55060000e+01	 4.40123000e-04	 -4.05314000e-06	 5.31796000e-04	 2.38420000e-06	 4.84290000e-08	 -9.31328000e-09
 85036.807	 9.67260000e-01	 8.53338926e-01	 3.26638000e+02	 3.55060000e+01	 4.51567000e-04	 -4.17235000e-06	 5.43479000e-04	 2.50341000e-06	 6.42617000e-08	 -2.04892000e-08
 85037.807	 1.06166000e+00	 9.36621399e-01	 3.26636000e+02	 3.55070000e+01	 4.61699000e-04	 -4.29156000e-06	 5.54327000e-04	 2.50341000e-06	 5.12230000e-08	 -1.86266000e-08
 85038.807	 1.15612000e+00	 1.01995698e+00	 3.26637000e+02	 3.55070000e+01	 4.70879000e-04	 -4.41077000e-06	 5.64341000e-04	 2.62262000e-06	 1.49013000e-08	 0.00000000e+00
 85039.807	 1.25060000e+00	 1.10331040e+00	 3.26634000e+02	 3.55070000e+01	 4.79462000e-04	 -4.41077000e-06	 5.73400000e-04	 2.62262000e-06	 -2.79398000e-09	 -1.49013000e-08
 85040.807	 1.34508000e+00	 1.18666403e+00	 3.26635000e+02	 3.55070000e+01	 4.87210000e-04	 -4.64919000e-06	 5.81864000e-04	 2.74183000e-06	 5.40169000e-08	 -7.45064000e-09
 85041.807	 1.43948000e+00	 1.26994730e+00	 3.26633000e+02	 3.55070000e+01	 4.94484000e-04	 -4.64919000e-06	 5.89732000e-04	 2.86104000e-06	 1.05240000e-07	 1.58326000e-08
 85042.807	 1.53390000e+00	 1.35324846e+00	 3.26629000e+02	 3.55080000e+01	 5.01160000e-04	 -4.64919000e-06	 5.97242000e-04	 2.86104000e-06	 7.73002000e-08	 -4.74977000e-08
 85043.807	 1.62836000e+00	 1.43658515e+00	 3.26630000e+02	 3.55080000e+01	 5.07358000e-04	 -4.76840000e-06	 6.04156000e-04	 2.86104000e-06	 5.21543000e-08	 -2.60771000e-08
 85044.807	 1.72282000e+00	 1.51992212e+00	 3.26632000e+02	 3.55070000e+01	 5.13200000e-04	 -4.76840000e-06	 6.10713000e-04	 2.98025000e-06	 8.00942000e-08	 4.65664000e-09
 85045.807	 1.81726000e+00	 1.60324173e+00	 3.26630000e+02	 3.55080000e+01	 5.18683000e-04	 -4.76840000e-06	 6.16793000e-04	 2.98025000e-06	 8.10255000e-08	 -2.14205000e-08
 85046.807	 1.91166000e+00	 1.68652635e+00	 3.26631000e+02	 3.55070000e+01	 5.23809000e-04	 -4.88761000e-06	 6.22515000e-04	 3.09946000e-06	 1.14553000e-07	 3.81845000e-08
 85047.807	 2.00620000e+00	 1.76993481e+00	 3.26630000e+02	 3.55080000e+01	 5.28578000e-04	 -4.88761000e-06	 6.28117000e-04	 3.09946000e-06	 9.59267000e-08	 1.86266000e-08
 85048.807	 2.10064000e+00	 1.85325537e+00	 3.26633000e+02	 3.55070000e+01	 5.33227000e-04	 -5.00682000e-06	 6.33363000e-04	 3.09946000e-06	 9.12701000e-08	 3.44592000e-08
 85049.807	 2.19508000e+00	 1.93657627e+00	 3.26634000e+02	 3.55070000e+01	 5.37518000e-04	 -5.00682000e-06	 6.38489000e-04	 3.21867000e-06	 1.09897000e-07	 3.25965000e-08
 85050.807	 2.28952000e+00	 2.01989754e+00	 3.26634000e+02	 3.55070000e+01	 5.41691000e-04	 -5.00682000e-06	 6.43257000e-04	 3.21867000e-06	 1.19210000e-07	 -1.02446000e-08
 85051.807	 2.38390000e+00	 2.10316626e+00	 3.26636000e+02	 3.55070000e+01	 5.45505000e-04	 -5.00682000e-06	 6.47668000e-04	 3.21867000e-06	 1.36905000e-07	 -4.65664000e-09
 85052.807	 2.47842000e+00	 2.18655888e+00	 3.26641000e+02	 3.55060000e+01	 5.49320000e-04	 -5.00682000e-06	 6.52079000e-04	 3.33787000e-06	 1.40631000e-07	 9.31328000e-09
 85053.807	 2.57288000e+00	 2.26989898e+00	 3.26641000e+02	 3.55060000e+01	 5.52896000e-04	 -5.00682000e-06	 6.56251000e-04	 3.45708000e-06	 9.96520000e-08	 1.58326000e-08
 85054.807	 2.66734000e+00	 2.35323951e+00	 3.26645000e+02	 3.55050000e+01	 5.56115000e-04	 -5.12603000e-06	 6.60185000e-04	 3.45708000e-06	 1.02446000e-07	 4.65664000e-09
 85055.807	 2.76174000e+00	 2.43652754e+00	 3.26646000e+02	 3.55050000e+01	 5.59334000e-04	 -5.12603000e-06	 6.63999000e-04	 3.57629000e-06	 1.05240000e-07	 -2.60771000e-08
 85056.807	 2.85620000e+00	 2.51986896e+00	 3.26645000e+02	 3.55050000e+01	 5.62552000e-04	 -5.12603000e-06	 6.67814000e-04	 3.57629000e-06	 1.33180000e-07	 -7.45064000e-09
 85057.807	 2.95066000e+00	 2.60321085e+00	 3.26646000e+02	 3.55050000e+01	 5.65533000e-04	 -5.12603000e-06	 6.71271000e-04	 3.69550000e-06	 1.23867000e-07	 3.44592000e-08
 85058.807	 3.04508000e+00	 2.68651794e+00	 3.26651000e+02	 3.55040000e+01	 5.68274000e-04	 -5.12603000e-06	 6.74728000e-04	 3.69550000e-06	 1.31317000e-07	 -1.49013000e-08
 85059.807	 3.13954000e+00	 2.76986082e+00	 3.26652000e+02	 3.55040000e+01	 5.71016000e-04	 -5.12603000e-06	 6.78066000e-04	 3.69550000e-06	 1.34111000e-07	 -1.39699000e-08
 85060.807	 3.23396000e+00	 2.85316893e+00	 3.26653000e+02	 3.55040000e+01	 5.73639000e-04	 -5.24524000e-06	 6.81285000e-04	 3.69550000e-06	 1.08965000e-07	 -3.63218000e-08
 85061.807	 3.32846000e+00	 2.93654815e+00	 3.26657000e+02	 3.55040000e+01	 5.76142000e-04	 -5.24524000e-06	 6.84265000e-04	 3.81473000e-06	 1.26661000e-07	 -3.53905000e-08
 85062.807	 3.42290000e+00	 3.01987499e+00	 3.26661000e+02	 3.55030000e+01	 5.78646000e-04	 -5.24524000e-06	 6.87245000e-04	 3.81473000e-06	 1.41562000e-07	 -8.38196000e-09
